//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agressivenessType
//Chaos dwarf hand cannoneer
//Mounted terrorbird gnome
6111 - 550 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Frog
1774 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Mounted terrorbird gnome
6110 - 550 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Count Draynor
9357 - 350 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Frog
1773 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Mounted terrorbird gnome
6109 - 550 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Count Draynor
9356 - 350 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE
//Frog
1772 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Entrana firebird
6108 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Frog Princess
1776 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Cyclops
6080 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Cyclops
6081 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie rat
6090 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Zombie rat
6088 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Zombie rat
6089 - 50 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Ghost
6094 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
6095 - 250 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Dynamite
13720 - 200 -1 2123 13785 5 5 60 400 MELEE -1 -1 PASSIVE
//Portal
6143 - 2000 -1 -1 -1 0 0 60 240 MELEE -1 -1 AGRESSIVE
//Portal
6142 - 2000 -1 -1 -1 0 0 60 240 MELEE -1 -1 AGRESSIVE
//Duck
6113 - 30 747 3268 750 4 1 60 8 MELEE -1 -1 PASSIVE
//Seagull
6115 - 60 -1 -1 -1 4 1 60 8 MELEE -1 -1 PASSIVE
//Seagull
6116 - 100 -1 -1 -1 4 1 60 8 MELEE -1 -1 PASSIVE
//Terrorbird
1751 - 340 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Mounted terrorbird gnome
1752 - 370 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Farmer
1757 - 120 -1 -1 -1 4 1 60 19 MELEE -1 -1 PASSIVE
//Farmer
1758 - 120 -1 -1 -1 4 1 60 19 MELEE -1 -1 PASSIVE
//Sofiya
6039 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Galina
6038 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Milla
6037 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Alexis
6036 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Irina
6035 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Tortured soul
1698 - 510 -1 -1 -1 5 1 60 74 MELEE -1 -1 PASSIVE
//Svetlana
6034 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Georgy
6033 - 600 -1 -1 -1 5 1 60 20 MELEE -1 -1 PASSIVE
//Lev
6032 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//H.A.M. Guard
1711 - 200 -1 -1 -1 4 1 60 26 MELEE -1 -1 PASSIVE
//H.A.M. Guard
1710 - 150 -1 -1 -1 4 1 60 26 MELEE -1 -1 PASSIVE
//Mutated jadinko male
13822 - 2800 -1 -1 -1 7 1 60 385 MELEE -1 -1 PASSIVE
//Big Wolf
6046 - 740 -1 -1 -1 4 1 60 74 MELEE -1 -1 AGRESSIVE
//Mutated jadinko guard
13821 - 2030 -1 -1 -1 7 1 60 279 MELEE -1 -1 PASSIVE
//Liliya
6045 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Mutated jadinko baby
13820 - 1270 -1 -1 -1 7 1 60 170 MELEE -1 -1 PASSIVE
//Zoja
6044 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Vera
6043 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Nikita
6042 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Yadviga
6041 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Ksenia
6040 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Werewolf
6022 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf
6023 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf
6020 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf
6021 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf
6018 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf
6019 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//H.A.M. Guard
1712 - 300 -1 -1 -1 4 1 60 26 MELEE -1 -1 PASSIVE
//Werewolf
6016 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf
6017 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Nikolai
6030 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Eduard
6031 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Yuri
6028 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Decaying avatar
9437 - 10 -1 -1 -1 5 1 60 460 MELEE -1 -1 AGRESSIVE
//Joseph
6029 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Boris
6026 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Imre
6027 - 600 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Werewolf
6024 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Werewolf
6025 - 900 -1 -1 -1 5 1 60 89 MELEE -1 -1 AGRESSIVE
//Corruption beast
9455 - 1800 -1 -1 -1 4 1 60 160 MELEE -1 -1 AGRESSIVE
//Cyclops
6079 - 1000 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Cyclops
6078 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Ice wolf
6052 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE
//Mound
9462 - 3000 -1 -1 12793 0 0 60 0 MELEE -1 -1 PASSIVE
//Ice strykewyrm
9463 - 3000 12791 12792 12793 4 5 60 170 SPECIAL -1 2314 PASSIVE
//Wildy strykewyrm
3334 - 2000 12791 12792 12793 4 5 60 170 SPECIAL -1 2314 AGRESSIVE
//Moss giant
1681 - 1200 4672 4671 4673 7 1 60 110 MELEE -1 -1 AGRESSIVE
//Undead chicken
1692 - 300 -1 -1 -1 4 1 60 15 MELEE -1 -1 PASSIVE
//Desert strykewyrm
9465 - 1200 -1 -1 -1 5 1 60 120 MELEE -1 -1 PASSIVE
//Jungle strykewyrm
9467 - 1100 -1 -1 -1 5 1 60 87 MELEE -1 -1 PASSIVE
//Undead cow
1691 - 80 -1 -1 -1 4 1 60 15 MELEE -1 -1 PASSIVE
//Kamil
1913 - 1300 13048 12030 843 4 1 60 200 MELEE -1 -1 AGRESSIVE
//Dessous
1915 - 2000 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Dessous
1914 - 2000 393 397 2304 4 1 60 190 MELEE -1 -1 AGRESSIVE
//Menaphite Thug
1905 - 600 -1 -1 -1 4 1 60 70 MELEE -1 -1 PASSIVE
//Menaphite Thug
1904 - 600 -1 -1 -1 4 1 60 70 MELEE -1 -1 PASSIVE
//Tough Guy
1906 - 750 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE
//Bandit champion
1885 - 500 -1 -1 -1 4 1 60 110 MELEE -1 -1 AGRESSIVE
//Desert snake
1874 - 60 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Arzinian Avatar of Magic
1858 - 700 -1 -1 -1 4 1 60 400 MELEE -1 -1 AGRESSIVE
//Arzinian Avatar of Magic
1857 - 1100 -1 -1 -1 4 1 60 400 MELEE -1 -1 AGRESSIVE
//Cave bug
5750 - 930 -1 -1 -1 5 1 60 10 MELEE -1 -1 PASSIVE
//Molanisk
5751 - 520 -1 -1 -1 4 1 60 53 MELEE -1 -1 PASSIVE
//Zombie pirate
5645 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Arzinian Avatar of Strength
1852 - 700 -1 -1 -1 4 1 60 400 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5644 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Arzinian Avatar of Ranging
1855 - 700 -1 -1 -1 4 1 60 400 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5647 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Arzinian Avatar of Ranging
1854 - 1100 -1 -1 -1 4 1 60 400 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5646 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5641 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5640 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Arzinian Avatar of Strength
1851 - 1100 -1 -1 -1 4 1 60 400 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5643 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5642 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5637 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5636 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5639 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5638 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5633 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5632 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5635 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5634 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5660 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5661 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5662 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5663 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Cave bug
1832 - 50 -1 -1 -1 5 1 60 10 MELEE -1 -1 PASSIVE
//Zombie pirate
5656 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5657 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5658 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5659 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Giant frog
1828 - 1000 -1 -1 -1 5 1 60 94 MELEE -1 -1 PASSIVE
//Zombie pirate
5652 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Big frog
1829 - 250 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Zombie pirate
5653 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5654 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Cave slime
1831 - 230 -1 -1 -1 5 1 60 27 MELEE -1 -1 PASSIVE
//Zombie pirate
5655 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Cave goblin
1824 - 100 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Zombie pirate
5648 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Cave goblin
1825 - 100 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Zombie pirate
5649 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5650 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Gargoyle
1827 - 1050 -1 -1 -1 5 1 60 119 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5651 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Cave goblin
1823 - 100 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Cave goblin
1822 - 100 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Camp dweller
1817 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Camp dweller
1816 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Camp dweller
1815 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//Camp dweller
1814 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE
//The Kendal
1813 - 500 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Cliff
13381 - 1500 1932 1935 1934 5 5 60 450 MELEE -1 -1 AGRESSIVE
//The Kendal
1812 - 500 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Barrelchest
5666 - 1340 -1 -1 -1 4 1 60 350 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5665 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Zombie pirate
5664 - 520 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE
//Lava-flow miner
13406 - 800 13786 13785 -1 5 5 60 260 MELEE -1 -1 AGRESSIVE
//Slagilith
1802 - 600 -1 -1 -1 4 1 60 260 MELEE -1 -1 AGRESSIVE
//Dwarf gang member
1796 - 250 -1 -1 -1 6 1 60 80 MELEE -1 -1 PASSIVE
//Dwarf gang member
1797 - 250 -1 -1 -1 6 1 60 80 MELEE -1 -1 PASSIVE
//Dwarf gang member
1795 - 400 -1 -1 -1 6 1 60 80 MELEE -1 -1 PASSIVE
//Revenant hobgoblin
13472 - 880 7418 7420 7419 6 1 60 200 SPECIAL -1 -1 AGRESSIVE
//Corpse mage
9616 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Crypt rat
2032 - 350 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Revenant vampyre
13473 - 600 7427 7429 7428 6 1 60 220 SPECIAL -1 -1 AGRESSIVE
//Corpse mage
9617 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Giant crypt rat
2033 - 700 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE
//Revenant werewolf
13474 - 500 7397 7399 7398 6 1 60 220 SPECIAL -1 -1 AGRESSIVE
//Corpse mage
9618 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Crypt spider
2034 - 600 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Revenant cyclops
13475 - 1050 7453 7455 7454 6 1 60 240 SPECIAL -1 -1 AGRESSIVE
//Corpse mage
9619 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Giant crypt spider
2035 - 800 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE
//Revenant hellhound
13476 - 800 7460 7462 7461 6 1 60 250 SPECIAL -1 -1 AGRESSIVE
//Corpse mage
9620 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Revenant demon
13477 - 800 7474 7476 7475 6 1 60 250 SPECIAL -1 -1 AGRESSIVE
//Corpse mage
9621 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Rabbit
5829 - 50 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE
//Revenant ork
13478 - 1080 7411 7413 7412 6 1 60 270 SPECIAL -1 -1 AGRESSIVE
//Dragith Nurn
9622 - 250 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Revenant dark beast
13479 - 1780 7467 7469 7468 6 1 60 275 SPECIAL -1 -1 AGRESSIVE
//Revenant knight
13480 - 1430 7441 7443 7442 6 1 60 300 SPECIAL -1 -1 AGRESSIVE
//Reese
9624 - 20 -1 -1 -1 3 1 60 27 MELEE -1 -1 AGRESSIVE
//Revenant dragon
13481 - 1550 14261 14264 14265 6 1 60 302 SPECIAL -1 -1 AGRESSIVE
//Caitlin
9626 - 20 -1 -1 -1 4 1 60 3 MAGE -1 -1 AGRESSIVE
//Zogre
2044 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Zogre
2045 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Zogre
2046 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Zogre
2047 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Mummy
2017 - 910 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Mummy
2016 - 910 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Mummy
2019 - 910 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Outlaw
5843 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Mummy
2018 - 910 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Outlaw
5842 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Outlaw
5845 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Outlaw
5844 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Corpse archer
9607 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Outlaw
5847 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Outlaw
5846 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Corpse archer
9609 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Ahrim the Blighted
2025 - 1050 14223 2079 7197 4 3 0 200 MAGE 2741 2735 AGRESSIVE
//Outlaw
5849 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Corpse archer
9608 - 90 -1 -1 -1 4 1 60 27 RANGE -1 -1 PASSIVE
//Outlaw
5848 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Guthan the Infested
2027 - 1000 2080 2063 7197 4 3 0 240 MELEE -1 -1 AGRESSIVE
//Outlaw
5851 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Dharok the Wretched
2026 - 1000 2067 2063 7197 3 3 0 300 MELEE -1 -1 AGRESSIVE
//Outlaw
5850 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Corpse mage
9613 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Torag the Corrupted
2029 - 1000 2068 2063 7197 3 1 60 230 MELEE -1 -1 AGRESSIVE
//Corpse mage
9612 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Karil the Tainted
2028 - 1000 2075 424 7197 6 3 0 207 RANGE -1 27 AGRESSIVE
//Corpse mage
9615 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Bloodworm
2031 - 440 -1 -1 -1 7 1 60 70 MELEE -1 -1 AGRESSIVE
//Corpse mage
9614 - 99 -1 -1 -1 4 1 60 1 MAGE -1 -1 AGRESSIVE
//Verac the Defiled
2030 - 1000 2067 2063 7197 4 3 60 240 MELEE -1 -1 AGRESSIVE
//Scarab swarm
2001 - 250 -1 -1 -1 2 1 60 20 MELEE -1 -1 AGRESSIVE
//Nex - 1001
13447 - 30000 6354 6983 6951 5 3 150 369 SPECIAL -1 -1 AGRESSIVE
//Nex - 1001
13448 - 30000 6354 6983 6951 5 3 150 369 SPECIAL -1 -1 AGRESSIVE
//Nex - 1001
13449 - 30000 6354 6983 6951 5 3 150 369 SPECIAL -1 -1 AGRESSIVE
//Nex - 1001
13450 - 30000 6354 6983 6951 5 3 150 369 SPECIAL -1 -1 AGRESSIVE
//H.A.M. Mage
5860 - 350 -1 -1 -1 4 1 60 30 MAGE -1 -1 AGRESSIVE
//Fumus
13451 - 6000 -1 -1 -1 5 4 150 164 MAGE -1 -1 AGRESSIVE
//Glacies
13454 - 6000 -1 -1 -1 5 4 150 164 MAGE -1 -1 AGRESSIVE
//Mummy
2015 - 910 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE
//Umbra
13452 - 6000 -1 -1 -1 5 4 150 164 MAGE -1 -1 AGRESSIVE
//Cruor
13453 - 6000 -1 -1 -1 5 4 150 164 MAGE -1 -1 AGRESSIVE
//Blood reaver
13458 - 1010 7004 -1 7000 4 1 60 150 MAGE -1 -1 AGRESSIVE
//Ancient warrior
13456 - 1500 -1 -1 -1 4 1 60 402 MELEE -1 -1 AGRESSIVE
//Possessed Priest
1991 - 800 -1 -1 -1 4 1 60 90 MAGE -1 -1 AGRESSIVE
//Revenant goblin
13467 - 250 7449 7450 7448 6 1 60 120 SPECIAL -1 -1 AGRESSIVE
//Locust
1995 - 270 -1 -1 -1 5 1 60 30 MELEE -1 -1 AGRESSIVE
//Revenant goblin
13466 - 140 7449 7450 7448 6 1 60 120 SPECIAL -1 -1 AGRESSIVE
//Jackal
1994 - 270 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE
//Revenant imp
13465 - 100 7407 7404 7408 6 1 60 90 SPECIAL -1 -1 AGRESSIVE
//Dragith Nurn
9641 - 250 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE
//Crocodile
1993 - 630 -1 -1 -1 6 1 60 60 MELEE -1 -1 AGRESSIVE
//Revenant pyrefiend
13471 - 480 7481 7483 7482 6 1 60 200 SPECIAL -1 -1 AGRESSIVE
//Revenant icefiend
13470 - 400 7481 7483 7482 6 1 60 180 SPECIAL -1 -1 AGRESSIVE
//Revenant goblin
13469 - 350 7449 7450 7448 6 1 60 120 SPECIAL -1 -1 AGRESSIVE
//Plague frog
1997 - 100 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//Revenant goblin
13468 - 300 7449 7450 7448 6 1 60 120 SPECIAL -1 -1 AGRESSIVE
//Damis
1974 - 900 7042 7050 7197 4 1 60 360 MELEE -1 -1 AGRESSIVE
//Damis
1975 - 2000 7042 7050 7197 4 1 60 360 MELEE -1 -1 AGRESSIVE
//Shadow Hound
1976 - 580 -1 -1 -1 4 1 60 70 MELEE -1 -1 PASSIVE
//Fareed
1977 - 1300 12311 424 7197 4 1 60 360 MELEE 2741 2735 AGRESSIVE
//Ice wolf
1956 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE
//Ice wolf
1953 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE
//Ice wolf
1952 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE
//Ice wolf
1955 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE
//Ice wolf
1954 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE
//Ice troll
1940 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE
//Ice troll
1941 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE
//Ice troll
1938 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE
//Ice troll
1936 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE
//Ice wolf
1951 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE
//Ghost
10992 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
10985 - 200 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
10987 - 750 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
10986 - 200 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
10988 - 750 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Ghost
10991 - 800 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE
//Market Guard
2236 - 230 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Abyssal guardian
2264 - 500 -1 -1 -1 5 1 60 111 MELEE -1 -1 AGRESSIVE
//Abyssal walker
2265 - 950 -1 -1 -1 6 1 60 131 MELEE -1 -1 AGRESSIVE
//Abyssal leech
2263 - 100 -1 -1 -1 3 1 60 21 MELEE -1 -1 AGRESSIVE
//Paladin
2256 - 660 -1 -1 -1 5 1 60 89 MELEE -1 -1 PASSIVE
//Gnome troop
2248 - 30 -1 -1 -1 4 1 60 10 RANGE -1 -1 PASSIVE
//Khazard trooper
2245 - 220 -1 -1 -1 6 1 60 33 MELEE -1 -1 PASSIVE
//Gnome troop
2247 - 30 -1 -1 -1 4 1 60 10 RANGE -1 -1 PASSIVE
//Khazard trooper
2246 - 220 -1 -1 -1 6 1 60 33 MELEE -1 -1 PASSIVE
//Bat
10907 - 80 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE
//Sir Leye
2285 - 210 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE
//null
2281 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//null
2280 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//null
2279 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Balloon animal
2278 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Balloon animal
2277 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Balloon animal
2276 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Balloon animal
2275 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Prison Pete
2274 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE
//Cave goblin guard
2073 - 270 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Cave goblin guard
2074 - 260 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE
//Zogre
2048 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE
//Zogre
